id_del_producto,fecha_del_pedido,cantidad
MOB-LI-10000222,2017-07-17,2
MAT-CA-10002687,2017-07-17,3
MOB-MO-10002016,2017-07-17,7
TEC-CO-10000984,2017-07-17,2
MAT-AR-10004509,2017-07-17,4
MOB-SI-10001429,2017-07-17,2
TEC-TE-10000041,2017-07-17,5
MAT-PA-10000591,2017-07-17,5
MAT-EL-10004525,2017-07-17,2
MOB-SI-10002788,2017-07-17,5
MAT-CA-10002556,2017-07-17,4
MAT-CA-10001949,2017-07-17,4
TEC-CO-10000750,2017-07-17,2
MAT-GR-10001860,2017-07-17,3
MAT-PA-10003496,2017-07-17,3
MAT-CA-10003756,2017-07-17,4
MAT-AL-10003016,2017-07-17,2
MAT-PA-10000255,2017-07-17,2
MAT-CA-10004242,2017-07-17,3
MAT-GR-10001907,2017-07-17,10
MOB-MO-10001975,2017-07-17,6
MAT-AL-10002297,2017-07-17,1
MOB-LI-10002871,2017-07-17,3
MAT-AR-10001706,2017-07-17,2
MAT-AL-10002814,2017-07-17,1
MOB-SI-10003080,2017-07-17,3
MAT-PA-10000018,2017-07-17,2
TEC-AC-10002545,2017-07-17,4
TEC-CO-10004072,2017-07-17,7
MOB-LI-10004868,2017-07-17,3
TEC-TE-10000109,2017-07-17,3
MAT-GR-10002558,2017-07-17,7
MAT-SO-10004613,2017-07-17,5
MAT-ET-10004097,2017-07-17,5
MAT-PA-10004606,2017-07-17,6
MAT-CA-10000759,2017-07-17,6
MOB-SI-10002802,2017-07-17,6
TEC-MÁ-10002565,2017-07-24,2
MOB-MO-10002856,2017-07-24,3
MAT-SU-10003075,2017-07-24,3
MOB-LI-10000747,2017-07-24,1
MAT-SU-10001468,2017-07-24,4
MOB-MO-10002504,2017-07-24,4
TEC-TE-10000541,2017-07-24,5
MAT-SU-10004266,2017-07-24,6
MAT-SU-10003038,2017-07-24,2
MOB-LI-10001049,2017-07-24,3
MAT-AL-10002122,2017-07-24,7
MAT-SU-10004843,2017-07-24,4
MOB-MO-10003508,2017-07-24,5
MAT-ET-10002269,2017-07-24,10
MAT-AR-10004786,2017-07-24,5
MAT-CA-10000688,2017-07-24,5
MOB-MO-10004154,2017-07-24,4
MAT-SO-10001144,2017-07-24,3
MAT-ET-10001751,2017-07-24,3
MOB-MO-10001585,2017-07-24,1
MAT-SO-10000871,2017-07-24,5
MAT-PA-10002873,2017-07-24,4
MAT-EL-10000930,2017-07-24,2
MOB-MO-10001937,2017-07-24,2
TEC-CO-10000511,2017-07-24,5
MOB-SI-10003813,2017-07-24,2
MOB-ME-10003676,2017-07-24,2
MOB-LI-10002187,2017-07-31,3
MOB-MO-10004937,2017-07-31,2
TEC-AC-10000666,2017-07-31,6
TEC-AC-10000107,2017-07-31,4
MAT-SO-10002308,2017-07-31,1
TEC-AC-10003493,2017-07-31,4
MAT-AL-10004960,2017-07-31,3
MAT-CA-10002866,2017-07-31,1
MAT-PA-10000577,2017-07-31,2
MAT-SU-10001499,2017-07-31,4
MAT-CA-10004364,2017-07-31,6
MAT-GR-10004366,2017-07-31,3
TEC-CO-10004989,2017-07-31,2
TEC-TE-10000846,2017-07-31,5
MAT-SO-10004692,2017-07-31,3
MAT-GR-10004390,2017-07-31,7
MAT-SO-10000083,2017-07-31,4
MAT-CA-10004189,2017-07-31,4
MAT-SO-10001671,2017-07-31,3
MAT-ET-10001314,2017-07-31,6
MAT-AR-10004293,2017-07-31,3
MAT-CA-10004242,2017-07-31,5
MAT-SO-10003866,2017-07-31,3
TEC-AC-10001341,2017-07-31,6
MOB-LI-10001430,2017-07-31,3
MAT-PA-10003595,2017-07-31,9
TEC-TE-10003660,2017-07-31,6
TEC-CO-10001277,2017-07-31,2
MOB-MO-10004685,2017-07-31,3
TEC-TE-10003597,2017-07-31,3
MAT-CA-10002361,2017-07-31,1
MAT-CA-10001415,2017-07-31,3
MAT-GR-10000791,2017-07-31,5
MAT-PA-10003264,2017-07-31,5
MAT-GR-10002960,2017-07-31,7
MAT-AL-10002606,2017-07-31,2
MOB-SI-10004220,2017-07-31,3
MAT-CA-10000365,2017-07-31,5
MOB-MO-10003281,2017-07-31,6
MAT-SU-10004453,2017-07-31,4
MAT-ET-10002124,2017-07-31,6
MAT-AR-10002703,2017-07-31,4
TEC-TE-10002678,2017-07-31,4
MAT-EL-10002376,2017-07-31,3
MAT-SU-10003926,2017-07-31,4
MOB-ME-10001434,2017-08-07,3
MAT-AR-10000629,2017-08-07,3
MAT-ET-10001376,2017-08-07,7
TEC-CO-10001277,2017-08-07,5
MAT-PA-10000419,2017-08-07,6
MAT-CA-10004833,2017-08-07,3
MAT-PA-10001009,2017-08-07,8
MOB-SI-10002245,2017-08-07,3
MAT-AL-10004085,2017-08-07,3
MAT-AL-10000561,2017-08-07,1
MAT-AL-10000684,2017-08-07,1
MOB-SI-10001417,2017-08-07,3
MOB-LI-10003192,2017-08-07,5
TEC-TE-10003570,2017-08-07,5
MOB-MO-10000312,2017-08-07,2
TEC-TE-10001258,2017-08-07,3
TEC-AC-10003682,2017-08-07,2
MAT-CA-10002327,2017-08-07,5
MAT-PA-10004073,2017-08-07,6
MAT-ET-10001984,2017-08-07,8
TEC-TE-10000665,2017-08-07,6
MAT-ET-10004648,2017-08-07,3
MOB-ME-10001412,2017-08-07,1
TEC-CO-10000315,2017-08-07,7
MAT-AL-10004320,2017-08-07,5
TEC-TE-10003327,2017-08-07,2
MAT-AL-10002190,2017-08-07,3
MAT-GR-10002755,2017-08-07,1
MAT-ET-10004339,2017-08-07,7
TEC-CO-10002940,2017-08-07,3
MAT-PA-10001896,2017-08-07,4
MOB-MO-10001015,2017-08-07,2
MAT-AL-10000575,2017-08-07,3
TEC-TE-10002042,2017-08-07,2
MAT-PA-10002757,2017-08-07,1
MAT-GR-10003284,2017-08-07,1
MAT-AL-10000750,2017-08-07,5
TEC-AC-10001993,2017-08-07,2
MOB-MO-10000856,2017-08-07,2
MOB-SI-10004172,2017-08-07,5
MAT-PA-10004518,2017-08-07,7
MAT-AL-10004185,2017-08-07,2
MOB-ME-10001131,2017-08-07,1
TEC-CO-10003736,2017-08-07,3
MAT-CA-10001628,2017-08-07,2
TEC-CO-10002728,2017-08-07,2
TEC-CO-10004602,2017-08-07,4
MAT-GR-10004369,2017-08-07,3
MAT-EL-10000281,2017-08-07,2
MAT-SO-10000132,2017-08-07,1
MAT-AR-10000923,2017-08-14,1
MAT-SU-10002844,2017-08-14,1
MOB-LI-10000767,2017-08-14,3
MAT-GR-10000726,2017-08-14,2
TEC-AC-10003682,2017-08-14,1
TEC-AC-10002985,2017-08-14,3
MOB-SI-10003958,2017-08-14,6
MAT-GR-10000751,2017-08-14,3
MAT-AR-10001334,2017-08-14,2
MOB-LI-10002777,2017-08-14,6
MOB-SI-10001844,2017-08-14,4
MOB-MO-10004189,2017-08-14,9
MAT-GR-10000422,2017-08-14,5
MAT-PA-10001802,2017-08-14,5
MAT-GR-10001008,2017-08-14,4
MAT-PA-10003921,2017-08-14,3
MAT-SU-10001064,2017-08-14,2
MAT-ET-10004648,2017-08-14,4
MAT-SO-10002432,2017-08-14,2
MAT-AR-10002228,2017-08-14,2
MOB-MO-10002713,2017-08-14,5
MAT-AR-10004397,2017-08-14,4
MOB-SI-10004179,2017-08-14,3
MAT-GR-10004586,2017-08-14,2
MAT-EL-10001811,2017-08-14,3
MOB-MO-10004742,2017-08-14,1
MAT-ET-10001641,2017-08-14,2
MOB-SI-10001332,2017-08-14,7
MOB-LI-10001430,2017-08-14,3
MAT-AL-10001237,2017-08-14,2
MOB-LI-10001117,2017-08-14,3
TEC-TE-10001721,2017-08-14,5
MAT-EL-10000413,2017-08-14,3
TEC-CO-10003473,2017-08-14,3
MAT-PA-10003911,2017-08-14,9
TEC-CO-10002593,2017-08-14,3
MAT-SU-10004843,2017-08-14,5
MAT-SO-10002251,2017-08-14,7
TEC-MÁ-10004980,2017-08-14,4
MAT-PA-10002010,2017-08-14,3
MAT-SO-10002308,2017-08-14,1
MOB-LI-10003234,2017-08-14,1
MAT-ET-10004223,2017-08-14,3
MAT-SO-10001620,2017-08-14,2
MAT-AR-10003770,2017-08-14,5
MAT-AL-10002520,2017-08-14,2
MAT-SO-10000114,2017-08-14,7
MAT-GR-10004369,2017-08-14,7
MAT-PA-10003315,2017-08-14,2
MOB-SI-10004792,2017-08-14,5
MAT-AR-10004891,2017-08-14,5
MOB-MO-10001015,2017-08-14,3
MAT-AL-10000690,2017-08-14,2
TEC-CO-10000186,2017-08-14,2
MOB-LI-10000231,2017-08-14,8
MAT-ET-10004214,2017-08-14,5
TEC-CO-10000724,2017-08-14,5
MAT-PA-10000990,2017-08-14,6
MAT-CA-10004040,2017-08-14,12
MAT-SU-10001708,2017-08-14,7
TEC-MÁ-10002952,2017-08-14,3
MAT-AR-10000298,2017-08-14,4
MAT-GR-10004002,2017-08-14,3
MAT-SO-10004670,2017-08-14,7
MOB-SI-10003080,2017-08-14,9
MAT-GR-10002864,2017-08-21,3
TEC-AC-10002460,2017-08-21,5
MAT-ET-10003696,2017-08-21,2
MOB-LI-10001430,2017-08-21,4
TEC-TE-10000541,2017-08-21,4
MAT-ET-10000748,2017-08-21,3
MAT-SU-10000234,2017-08-21,8
MAT-CA-10004242,2017-08-21,1
MOB-MO-10002554,2017-08-21,2
MOB-MO-10001585,2017-08-21,4
MAT-AL-10001856,2017-08-21,3
TEC-AC-10001452,2017-08-21,2
MOB-SI-10000952,2017-08-21,3
TEC-TE-10004100,2017-08-21,3
MAT-PA-10004076,2017-08-21,1
MAT-CA-10001612,2017-08-21,5
MOB-SI-10001354,2017-08-21,1
MOB-SI-10002108,2017-08-21,2
TEC-TE-10002733,2017-08-21,3
MOB-SI-10001965,2017-08-21,2
MAT-GR-10002900,2017-08-21,5
MAT-EL-10002814,2017-08-21,6
MAT-SU-10004843,2017-08-21,3
MAT-ET-10003652,2017-08-21,3
TEC-AC-10003828,2017-08-21,3
MAT-SU-10003247,2017-08-21,4
MOB-SI-10001995,2017-08-21,3
MOB-SI-10004577,2017-08-21,4
MAT-AR-10004391,2017-08-21,2
TEC-CO-10000804,2017-08-28,3
MAT-PA-10004606,2017-08-28,3
TEC-AC-10001925,2017-08-28,5
MAT-ET-10003044,2017-08-28,6
TEC-AC-10000155,2017-08-28,3
TEC-AC-10001538,2017-08-28,2
MOB-LI-10000610,2017-08-28,1
MAT-GR-10004390,2017-08-28,3
MAT-CA-10000432,2017-08-28,5
MAT-AL-10002116,2017-08-28,6
TEC-TE-10000041,2017-08-28,5
MOB-SI-10001320,2017-08-28,3
TEC-TE-10000236,2017-08-28,2
MAT-ET-10000458,2017-08-28,2
MAT-CA-10004559,2017-08-28,1
MOB-SI-10001874,2017-08-28,3
MOB-SI-10001686,2017-08-28,4
TEC-CO-10000713,2017-08-28,2
TEC-TE-10000685,2017-08-28,4
MAT-AL-10002234,2017-08-28,4
TEC-AC-10000918,2017-08-28,2
MOB-MO-10003927,2017-08-28,4
MAT-PA-10003264,2017-08-28,6
MOB-LI-10003561,2017-08-28,3
MAT-SO-10004238,2017-08-28,3
MOB-MO-10003677,2017-08-28,4
MAT-SO-10000409,2017-08-28,3
MAT-AR-10000552,2017-08-28,2
MOB-SI-10000743,2017-08-28,5
MAT-SO-10002294,2017-08-28,3
MOB-SI-10000941,2017-08-28,4
MAT-AR-10000148,2017-08-28,6
MAT-SO-10004692,2017-08-28,2
MAT-AR-10004766,2017-08-28,1
MOB-LI-10002714,2017-08-28,4
MAT-AR-10003352,2017-08-28,3
TEC-AC-10004167,2017-08-28,5
MAT-SO-10004613,2017-08-28,2
MOB-ME-10002060,2017-08-28,2
MAT-AR-10001334,2017-08-28,4
TEC-CO-10002291,2017-08-28,2
MAT-PA-10000045,2017-08-28,6
TEC-CO-10003145,2017-08-28,3
MAT-SU-10000678,2017-08-28,11
TEC-TE-10002733,2017-08-28,6
MAT-SO-10003201,2017-09-04,2
MAT-PA-10004174,2017-09-04,7
MAT-EL-10004680,2017-09-04,5
TEC-AC-10001153,2017-09-04,2
MAT-PA-10001037,2017-09-04,5
MAT-EL-10001479,2017-09-04,4
MAT-AR-10003879,2017-09-04,4
MOB-SI-10004179,2017-09-04,2
MAT-AR-10004017,2017-09-04,2
MOB-SI-10000771,2017-09-04,1
MAT-AL-10004063,2017-09-04,8
MOB-LI-10000483,2017-09-04,3
MAT-AL-10002465,2017-09-04,6
MOB-ME-10000498,2017-09-04,3
MAT-SO-10003712,2017-09-04,3
TEC-AC-10000815,2017-09-04,5
MAT-AL-10004341,2017-09-04,3
MAT-CA-10004003,2017-09-04,2
MOB-SI-10000823,2017-09-04,3
MAT-AR-10000873,2017-09-04,4
MAT-CA-10002973,2017-09-04,3
MAT-PA-10001804,2017-09-04,5
MOB-LI-10003234,2017-09-04,2
TEC-AC-10001445,2017-09-04,2
MAT-AL-10003579,2017-09-04,5
MOB-MO-10001525,2017-09-04,3
MAT-GR-10001362,2017-09-04,3
MOB-SI-10000410,2017-09-04,1
MAT-SU-10000351,2017-09-04,5
MAT-GR-10002558,2017-09-04,2
MAT-ET-10001442,2017-09-04,12
MAT-CA-10002559,2017-09-04,3
MAT-SU-10004864,2017-09-04,1
MAT-EL-10003340,2017-09-04,1
MAT-CA-10004637,2017-09-04,14
MAT-AR-10003547,2017-09-04,7
MAT-AR-10000782,2017-09-04,4
TEC-AC-10000836,2017-09-04,7
MAT-ET-10003031,2017-09-04,8
MOB-SI-10002932,2017-09-04,1
MAT-CA-10001612,2017-09-04,2
MAT-ET-10003044,2017-09-04,1
MAT-EL-10004984,2017-09-04,4
MAT-ET-10003696,2017-09-04,9
MAT-SO-10000926,2017-09-04,2
MAT-GR-10004309,2017-09-04,2
MAT-GR-10003951,2017-09-04,2
MAT-SU-10004693,2017-09-04,5
TEC-AC-10001690,2017-09-04,4
MOB-SI-10000984,2017-09-04,3
TEC-TE-10002843,2017-09-04,3
MOB-SI-10003958,2017-09-04,5
TEC-CO-10002221,2017-09-04,6
MAT-AL-10001237,2017-09-04,1
TEC-AC-10000333,2017-09-04,2
MAT-SU-10002185,2017-09-04,4
MAT-PA-10003938,2017-09-04,5
MAT-AL-10000280,2017-09-04,8
TEC-TE-10003570,2017-09-04,2
MAT-SO-10001690,2017-09-04,3
TEC-AC-10001933,2017-09-04,3
MAT-SO-10004254,2017-09-04,7
MAT-PA-10002682,2017-09-04,1
MAT-SU-10002257,2017-09-04,3
MOB-SI-10000952,2017-09-04,2
TEC-AC-10001993,2017-09-04,5
TEC-TE-10002112,2017-09-04,1
MAT-SU-10002595,2017-09-04,1
MAT-SU-10002012,2017-09-04,5
MAT-CA-10002173,2017-09-04,3
MAT-AL-10004728,2017-09-04,3
TEC-CO-10000328,2017-09-04,2
TEC-AC-10002560,2017-09-11,2
MAT-PA-10003747,2017-09-11,9
MAT-PA-10002757,2017-09-11,2
TEC-AC-10003789,2017-09-11,3
MAT-ET-10002466,2017-09-11,2
TEC-CO-10001982,2017-09-11,2
TEC-TE-10004601,2017-09-11,4
MAT-AL-10002870,2017-09-11,5
MAT-SU-10001468,2017-09-11,4
MAT-SO-10001401,2017-09-11,3
MAT-AL-10002297,2017-09-11,3
MOB-LI-10001847,2017-09-11,5
TEC-AC-10001690,2017-09-11,3
TEC-AC-10002545,2017-09-11,3
MOB-LI-10002222,2017-09-11,6
MAT-EL-10004525,2017-09-11,3
MAT-SO-10001690,2017-09-11,3
MAT-PA-10001538,2017-09-11,9
MAT-SU-10004454,2017-09-11,3
MAT-SU-10004064,2017-09-11,2
MAT-AR-10002445,2017-09-11,5
MAT-AR-10000149,2017-09-11,3
MAT-EL-10000013,2017-09-11,7
MAT-PA-10000087,2017-09-11,7
MAT-GR-10004309,2017-09-11,2
MAT-PA-10004270,2017-09-11,5
MAT-AL-10001229,2017-09-11,7
MAT-PA-10001009,2017-09-11,5
MAT-AR-10000190,2017-09-11,2
MOB-SI-10001833,2017-09-11,2
MAT-ET-10004802,2017-09-11,9
MAT-AR-10001843,2017-09-11,2
MAT-SU-10002687,2017-09-11,4
MOB-SI-10002369,2017-09-11,5
MAT-SU-10004804,2017-09-11,3
MAT-PA-10002999,2017-09-11,4
MAT-CA-10001680,2017-09-11,4
MAT-GR-10003121,2017-09-11,5
TEC-CO-10004234,2017-09-11,3
MAT-CA-10002361,2017-09-11,2
MAT-CA-10002956,2017-09-11,3
MOB-ME-10002049,2017-09-11,5
TEC-AC-10002841,2017-09-11,2
MAT-PA-10003624,2017-09-11,2
MOB-SI-10000143,2017-09-11,2
TEC-CO-10000511,2017-09-11,1
TEC-AC-10004065,2017-09-11,3
MAT-AL-10004168,2017-09-11,5
MAT-CA-10002327,2017-09-11,6
MOB-LI-10000646,2017-09-11,3
TEC-CO-10001037,2017-09-11,3
MOB-ME-10000970,2017-09-11,9
TEC-TE-10003464,2017-09-11,7
MAT-PA-10000460,2017-09-11,7
MAT-GR-10001148,2017-09-11,1
MAT-AR-10000777,2017-09-11,3
MAT-AR-10001090,2017-09-11,4
MAT-GR-10004764,2017-09-11,2
MOB-SI-10003743,2017-09-11,8
MOB-SI-10002059,2017-09-11,1
MAT-SO-10002576,2017-09-11,5
MAT-EL-10003032,2017-09-11,3
MAT-SU-10004633,2017-09-18,3
MAT-GR-10000730,2017-09-18,3
MOB-SI-10000952,2017-09-18,6
TEC-CO-10002973,2017-09-18,3
TEC-CO-10004044,2017-09-18,5
MAT-EL-10004245,2017-09-18,8
MOB-LI-10000610,2017-09-18,5
MOB-LI-10002714,2017-09-18,4
MAT-AR-10002647,2017-09-18,5
MAT-AR-10003292,2017-09-18,6
MOB-LI-10000159,2017-09-18,2
MAT-PA-10003595,2017-09-18,8
TEC-TE-10000541,2017-09-18,1
TEC-CO-10000664,2017-09-18,4
TEC-CO-10002322,2017-09-18,2
MAT-AR-10004686,2017-09-18,3
TEC-AC-10003107,2017-09-18,3
MOB-LI-10001625,2017-09-18,5
MOB-MO-10004358,2017-09-18,7
MOB-LI-10003828,2017-09-18,2
TEC-AC-10001932,2017-09-18,3
MAT-GR-10000680,2017-09-18,3
TEC-CO-10000243,2017-09-18,2
MOB-SI-10000131,2017-09-18,2
MAT-AL-10001851,2017-09-18,2
MAT-AL-10002262,2017-09-18,2
MAT-CA-10000941,2017-09-18,5
MAT-CA-10001011,2017-09-18,2
MAT-GR-10001638,2017-09-18,3
MAT-CA-10002559,2017-09-18,2
MOB-SI-10001724,2017-09-18,3
MAT-AL-10004832,2017-09-18,5
MAT-CA-10001415,2017-09-18,3
MAT-AR-10004669,2017-09-18,8
MAT-CA-10000424,2017-09-18,5
MOB-MO-10000894,2017-09-18,5
MAT-CA-10001949,2017-09-18,13
TEC-MÁ-10004544,2017-09-18,3
MOB-SI-10001686,2017-09-18,7
MAT-AR-10004588,2017-09-18,1
MAT-AL-10002870,2017-09-18,2
MAT-AL-10002814,2017-09-18,2
MAT-AL-10002116,2017-09-18,5
TEC-CO-10003736,2017-09-18,3
MAT-AL-10004237,2017-09-18,7
MOB-SI-10000713,2017-09-18,4
TEC-AC-10001693,2017-09-18,7
MAT-PA-10000633,2017-09-18,14
MAT-EL-10002814,2017-09-18,2
MAT-AL-10003427,2017-09-18,3
MAT-ET-10000458,2017-09-18,6
TEC-AC-10002869,2017-09-18,4
MOB-MO-10001078,2017-09-18,1
MOB-LI-10001121,2017-09-18,1
MAT-CA-10002107,2017-09-18,2
MOB-LI-10000983,2017-09-18,3
MAT-SU-10004634,2017-09-18,2
MOB-LI-10003753,2017-09-18,7
MAT-AL-10002889,2017-09-18,3
TEC-CO-10002971,2017-09-18,3
MAT-EL-10004163,2017-09-18,5
MAT-CA-10001866,2017-09-18,3
MAT-CA-10001605,2017-09-18,9
TEC-CO-10002914,2017-09-18,1
MOB-MO-10004154,2017-09-18,2
MOB-LI-10001049,2017-09-18,5
TEC-AC-10002283,2017-09-18,3
MAT-ET-10001793,2017-09-18,5
MOB-MO-10004676,2017-09-18,2
MAT-AL-10002502,2017-09-18,1
TEC-AC-10001711,2017-09-18,5
MOB-LI-10002187,2017-09-18,4
TEC-TE-10000050,2017-09-18,2
TEC-AC-10003704,2017-09-18,2
MAT-AL-10002520,2017-09-18,5
TEC-AC-10004519,2017-09-18,3
MOB-SI-10002932,2017-09-18,1
MAT-CA-10003037,2017-09-18,2
MOB-SI-10001995,2017-09-18,2
MAT-SO-10003497,2017-09-18,5
MOB-SI-10004503,2017-09-18,3
MAT-CA-10003619,2017-09-18,2
MAT-CA-10003571,2017-09-18,4
MAT-SU-10003406,2017-09-18,5
TEC-TE-10002042,2017-09-18,3
MAT-ET-10004339,2017-09-18,3
MAT-SU-10002257,2017-09-18,2
MAT-AL-10000436,2017-09-18,5
TEC-TE-10004109,2017-09-18,7
MAT-AR-10002464,2017-09-18,6
MAT-SU-10002115,2017-09-18,3
MOB-SI-10003575,2017-09-18,2
MAT-SU-10000334,2017-09-18,4
MAT-AL-10001063,2017-09-18,3
MAT-SO-10003619,2017-09-18,7
MAT-SO-10003605,2017-09-18,3
MAT-GR-10002518,2017-09-18,1
MAT-GR-10002614,2017-09-18,1
MOB-SI-10003241,2017-09-18,3
MAT-SU-10000604,2017-09-18,5
MAT-CA-10004689,2017-09-18,3
MAT-EL-10000793,2017-09-18,4
MAT-AR-10002052,2017-09-18,1
MAT-SO-10004613,2017-09-18,5
MOB-SI-10002188,2017-09-18,2
MOB-SI-10002196,2017-09-18,4
MAT-AL-10001380,2017-09-18,8
MAT-SO-10004468,2017-09-18,5
MAT-PA-10004543,2017-09-18,1
MAT-AL-10001369,2017-09-18,5
TEC-AC-10000370,2017-09-18,3
MAT-GR-10002677,2017-09-18,3
MAT-SU-10001560,2017-09-18,2
TEC-AC-10000649,2017-09-18,1
MAT-SO-10002231,2017-09-18,2
MAT-ET-10000646,2017-09-18,4
MAT-AR-10000895,2017-09-18,5
MAT-AR-10000042,2017-09-18,1
MAT-SU-10003439,2017-09-18,6
MAT-AR-10002164,2017-09-18,5
MAT-SO-10001788,2017-09-18,1
MAT-SU-10002838,2017-09-18,4
MAT-CA-10004425,2017-09-18,1
MAT-AR-10002477,2017-09-18,10
MAT-AL-10002331,2017-09-25,3
MAT-SU-10003372,2017-09-25,3
MOB-LI-10003402,2017-09-25,7
MAT-SU-10001711,2017-09-25,5
MAT-ET-10003408,2017-09-25,3
MAT-CA-10000216,2017-09-25,3
MAT-ET-10003795,2017-09-25,2
MAT-SU-10001629,2017-09-25,5
MAT-SU-10001828,2017-09-25,2
MOB-SI-10004506,2017-09-25,7
MAT-CA-10002828,2017-09-25,2
MAT-GR-10003825,2017-09-25,3
MOB-SI-10002059,2017-09-25,5
MAT-CA-10003619,2017-09-25,5
TEC-TE-10004100,2017-09-25,2
TEC-AC-10001207,2017-09-25,2
MAT-ET-10003861,2017-09-25,2
MOB-MO-10004363,2017-09-25,2
MAT-AL-10000618,2017-09-25,5
MAT-AL-10002302,2017-09-25,3
TEC-MÁ-10002159,2017-09-25,3
MAT-SO-10002308,2017-09-25,2
MAT-AL-10002073,2017-09-25,3
MAT-ET-10003313,2017-09-25,3
TEC-MÁ-10002259,2017-09-25,4
TEC-AC-10003789,2017-09-25,3
MOB-MO-10004154,2017-09-25,2
MOB-SI-10001406,2017-09-25,7
MAT-GR-10001008,2017-09-25,4
TEC-MÁ-10000627,2017-09-25,3
MAT-SO-10002576,2017-09-25,6
MOB-SI-10002369,2017-09-25,6
MAT-AR-10003162,2017-09-25,2
MAT-AR-10003269,2017-09-25,1
MAT-AL-10000301,2017-09-25,2
MAT-PA-10004917,2017-09-25,2
MAT-AL-10004728,2017-09-25,5
MAT-CA-10002361,2017-09-25,2
MAT-ET-10004639,2017-09-25,9
TEC-AC-10001300,2017-09-25,4
MAT-AL-10001194,2017-09-25,3
MOB-MO-10004315,2017-09-25,3
TEC-CO-10000530,2017-09-25,2
TEC-CO-10004602,2017-09-25,2
MOB-SI-10002564,2017-09-25,2
MOB-MO-10002226,2017-09-25,1
MOB-LI-10002379,2017-09-25,4
MAT-PA-10003624,2017-09-25,4
MAT-PA-10003611,2017-09-25,4
MOB-LI-10000258,2017-09-25,2
MOB-MO-10001228,2017-09-25,9
MOB-LI-10000782,2017-09-25,5
TEC-TE-10004798,2017-09-25,3
MAT-CA-10004470,2017-09-25,1
MAT-PA-10003038,2017-09-25,9
MOB-ME-10003632,2017-09-25,5
MAT-CA-10004003,2017-09-25,2
MAT-SO-10003497,2017-09-25,3
MAT-SO-10003950,2017-09-25,2
TEC-TE-10002972,2017-09-25,9
MAT-CA-10002559,2017-09-25,4
TEC-AC-10000748,2017-09-25,7
TEC-AC-10004825,2017-09-25,2
MAT-ET-10000888,2017-09-25,2
MOB-LI-10004561,2017-09-25,2
MAT-CA-10000941,2017-09-25,6
MAT-SU-10004093,2017-09-25,4
MAT-SU-10004634,2017-09-25,5
MAT-AL-10003398,2017-09-25,5
MOB-ME-10004060,2017-09-25,3
TEC-AC-10003096,2017-09-25,2
MOB-MO-10003614,2017-09-25,1
MAT-AL-10003544,2017-09-25,5
MAT-SO-10000727,2017-09-25,2
MAT-GR-10000562,2017-09-25,3
MAT-SO-10001461,2017-09-25,6
TEC-AC-10004683,2017-09-25,3
MOB-SI-10004792,2017-09-25,2
MAT-CA-10001534,2017-09-25,4
MAT-AL-10000690,2017-09-25,2
TEC-TE-10002733,2017-09-25,1
MAT-EL-10000793,2017-09-25,4
MAT-CA-10000979,2017-09-25,2
MOB-SI-10003080,2017-09-25,1
MAT-EL-10000027,2017-09-25,3
TEC-AC-10002841,2017-09-25,2
MAT-SU-10004877,2017-09-25,4
MAT-PA-10002682,2017-09-25,1
MAT-CA-10002578,2017-09-25,2
MAT-GR-10004198,2017-09-25,2
TEC-TE-10004716,2017-09-25,6
MAT-GR-10003284,2017-09-25,2
MAT-SO-10004525,2017-09-25,2
MAT-CA-10001211,2017-09-25,2
MOB-SI-10001707,2017-09-25,1
MOB-LI-10003561,2017-09-25,2
MAT-GR-10004127,2017-09-25,2
MAT-ET-10003414,2017-09-25,6
MAT-SO-10004238,2017-09-25,8
MAT-SO-10000718,2017-09-25,4
MAT-AL-10002606,2017-09-25,3
MAT-CA-10002538,2017-09-25,3
MOB-MO-10002677,2017-09-25,2
MAT-SO-10000132,2017-09-25,5
MOB-SI-10001719,2017-09-25,4
TEC-AC-10002784,2017-10-02,8
MOB-MO-10004237,2017-10-02,5
MOB-SI-10001354,2017-10-02,6
TEC-TE-10001443,2017-10-02,3
MOB-SI-10004998,2017-10-02,2
MAT-CA-10001444,2017-10-02,1
MOB-SI-10002225,2017-10-02,7
MAT-AR-10004314,2017-10-02,4
MAT-AL-10002912,2017-10-02,8
MOB-LI-10001082,2017-10-02,3
MOB-MO-10001856,2017-10-02,2
MAT-CA-10004689,2017-10-02,3
MAT-SO-10004116,2017-10-02,3
MOB-SI-10002212,2017-10-02,5
MOB-SI-10002293,2017-10-02,6
MAT-SO-10000718,2017-10-02,4
MAT-ET-10002044,2017-10-02,3
MOB-MO-10000750,2017-10-02,7
MAT-CA-10002107,2017-10-02,1
TEC-AC-10003494,2017-10-02,5
MAT-SO-10000158,2017-10-02,2
MAT-CA-10003619,2017-10-02,5
MAT-AR-10003750,2017-10-02,9
MAT-EL-10001696,2017-10-02,2
MAT-CA-10004520,2017-10-02,2
MAT-GR-10002558,2017-10-02,5
MAT-CA-10001866,2017-10-02,3
MOB-LI-10003669,2017-10-02,1
MAT-EL-10001479,2017-10-02,1
TEC-TE-10004010,2017-10-02,4
MAT-ET-10003841,2017-10-02,3
MAT-AR-10003530,2017-10-02,3
MOB-LI-10000782,2017-10-02,3
MAT-SU-10001499,2017-10-02,1
MAT-SO-10000132,2017-10-02,5
MOB-MO-10000893,2017-10-02,2
TEC-CO-10003633,2017-10-02,6
